offer;;;solid;tough;fest;;;;tverdiy;zestkiy;
circle;;;solid;tough;fest;;;;tverdiy;zestkiy;
sugar;;;solid;tough;fest;;;;tverdiy;;
hill;;;solid;tough;fest;;;;tverdiy;;
deal;;;solid;tough;fest;;;;tverdiy;;
mix;;;solid;tough;fest;;;;;zestkiy;
project;;;solid;tough;fest;;;;;zestkiy;
code;;;solid;tough;fest;;;;;zestkiy;
setup;;;solid;tough;fest;;;;;;
return;;;solid;tough;fest;;;;;;
agenda;;;solid;tough;fest;;;;;;
individuality;;;solid;tough;fest;;;;;;
squad;;;solid;tough;fest;;;;;;
win;;;solid;tough;fest;;;;;;
teaching;;;solid;tough;fest;;;;;;
organism;;;solid;tough;fest;;;;;;
recruitment;;;solid;tough;fest;;;;;;
issue;;;solid;tough;fest;;;;;;
saddle;;;solid;tough;;hart;schwer;;tverdiy;zestkiy;
neck;;;solid;tough;;hart;schwer;;tverdiy;zestkiy;
debate;;;solid;tough;;hart;schwer;;;zestkiy;
fall;;;solid;tough;;hart;schwer;;;zestkiy;
weather;;;solid;tough;;hart;schwer;;;;
beginning;;;solid;tough;;hart;schwer;;;;
liver;;;solid;tough;;hart;schwer;;;;
siege;;;solid;tough;;hart;schwer;;;;
gel;;;solid;tough;;hart;;prochniy;tverdiy;;
spell;;;solid;tough;;hart;;;;;
ruling;;;solid;tough;;hart;;;;;
tour;;;solid;tough;;hart;;;;;
advertising;;;solid;tough;;hart;;;;;
belly;;;solid;tough;;hart;;;;;
presentation;;;solid;tough;;hart;;;;;
turn;;;solid;tough;;;schwer;prochniy;;;
change;;;solid;tough;;;schwer;prochniy;;;
gun;;;solid;tough;;;schwer;;tverdiy;;
carpet;;;solid;tough;;;schwer;;;zestkiy;
shift;;;solid;tough;;;schwer;;;zestkiy;
truck;;;solid;tough;;;schwer;;;;
cop;;;solid;tough;;;schwer;;;;
vehicle;;;solid;tough;;;schwer;;;;
flight;;;solid;tough;;;schwer;;;;
privacy;;;solid;tough;;;schwer;;;;
murder;;;solid;tough;;;schwer;;;;
accountability;;;solid;tough;;;schwer;;;;
tank;;;solid;tough;;;schwer;;;;
tongue;;;solid;tough;;;schwer;;;;
lance;;;solid;tough;;;schwer;;;;
qualification;;;solid;tough;;;schwer;;;;
pitcher;;;solid;tough;;;schwer;;;;
brigade;;;solid;tough;;;schwer;;;;
horse;;;solid;tough;;;schwer;;;;
pass;;;solid;tough;;;schwer;;;;
boot;;;solid;tough;;;schwer;;;;
aircraft;;;solid;tough;;;schwer;;;;
reconstruction;;;solid;tough;;;schwer;;;;
vision;;;solid;tough;;;schwer;;;;
lump;;;solid;tough;;;;prochniy;tverdiy;zestkiy;
cork;;;solid;tough;;;;prochniy;;;
pair;;;solid;tough;;;;prochniy;;;
discharge;;;solid;tough;;;;prochniy;;;
glue;;;solid;tough;;;;prochniy;;;
nest;;;solid;tough;;;;prochniy;;;
log;;;solid;tough;;;;prochniy;;;
convergence;;;solid;tough;;;;prochniy;;;
web;;;solid;tough;;;;prochniy;;;
corner;;;solid;tough;;;;;tverdiy;zestkiy;
nail;;;solid;tough;;;;;tverdiy;zestkiy;
drive;;;solid;tough;;;;;tverdiy;zestkiy;
slog;;;solid;tough;;;;;tverdiy;;
owner;;;solid;tough;;;;;tverdiy;;
radio;;;solid;tough;;;;;tverdiy;;
fare;;;solid;tough;;;;;tverdiy;;
b;;;solid;tough;;;;;tverdiy;;
genre;;;solid;tough;;;;;tverdiy;;
durability;;;solid;tough;;;;;tverdiy;;
c;;;solid;tough;;;;;tverdiy;;
husband;;;solid;tough;;;;;tverdiy;;
mandate;;;solid;tough;;;;;tverdiy;;
pollution;;;solid;tough;;;;;tverdiy;;
pull;;;solid;tough;;;;;;zestkiy;
diaphragm;;;solid;tough;;;;;;zestkiy;
ton;;;solid;tough;;;;;;zestkiy;
filter;;;solid;tough;;;;;;zestkiy;
tug;;;solid;tough;;;;;;zestkiy;
zone;;;solid;tough;;;;;;zestkiy;
tread;;;solid;tough;;;;;;zestkiy;
strap;;;solid;tough;;;;;;zestkiy;
quarterback;;;solid;tough;;;;;;;
suburb;;;solid;tough;;;;;;;
cause;;;solid;tough;;;;;;;
froth;;;solid;tough;;;;;;;
draft;;;solid;tough;;;;;;;
prosecution;;;solid;tough;;;;;;;
automobile;;;solid;tough;;;;;;;
banker;;;solid;tough;;;;;;;
undergrowth;;;solid;tough;;;;;;;
mob;;;solid;tough;;;;;;;
policeman;;;solid;tough;;;;;;;
dancing;;;solid;tough;;;;;;;
roast;;;solid;tough;;;;;;;
dutchman;;;solid;tough;;;;;;;
workplace;;;solid;tough;;;;;;;
chap;;;solid;tough;;;;;;;
shank;;;solid;tough;;;;;;;
filament;;;solid;tough;;;;;;;
repair;;;solid;tough;;;;;;;
export;;;solid;tough;;;;;;;
inspector;;;solid;tough;;;;;;;
polythene;;;solid;tough;;;;;;;
screening;;;solid;tough;;;;;;;
tender;;;solid;tough;;;;;;;
elasticity;;;solid;tough;;;;;;;
gop;;;solid;tough;;;;;;;
milieu;;;solid;tough;;;;;;;
collagen;;;solid;tough;;;;;;;
travel;;;solid;tough;;;;;;;
steak;;;solid;tough;;;;;;;
tackle;;;solid;tough;;;;;;;
artist;;;solid;tough;;;;;;;
railroad;;;solid;tough;;;;;;;
pine;;;solid;tough;;;;;;;
outfit;;;solid;tough;;;;;;;
undertaking;;;solid;tough;;;;;;;
grit;;;solid;tough;;;;;;;
thicket;;;solid;tough;;;;;;;
mining;;;solid;tough;;;;;;;
stare;;;solid;tough;;;;;;;
hardness;;;solid;tough;;;;;;;
bike;;;solid;tough;;;;;;;
yankee;;;solid;tough;;;;;;;
engineer;;;solid;tough;;;;;;;
journalist;;;solid;tough;;;;;;;
ceo;;;solid;tough;;;;;;;
programming;;;solid;tough;;;;;;;
employee;;;solid;tough;;;;;;;
stud;;;solid;tough;;;;;;;
catch;;;solid;tough;;;;;;;
bear;;;solid;tough;;;;;;;
tv;;;solid;tough;;;;;;;
washington;;;solid;tough;;;;;;;
conservation;;;solid;tough;;;;;;;
doctor;;;solid;tough;;;;;;;
reporter;;;solid;tough;;;;;;;
romance;;;solid;tough;;;;;;;
import;;;solid;tough;;;;;;;
pricing;;;solid;tough;;;;;;;
producer;;;solid;tough;;;;;;;
ridge;;;solid;tough;;;;;;;
script;;;solid;tough;;;;;;;
combat;;;solid;tough;;;;;;;
pith;;;solid;tough;;;;;;;
pioneer;;;solid;tough;;;;;;;
lineup;;;solid;tough;;;;;;;
drilling;;;solid;tough;;;;;;;
innings;;;solid;tough;;;;;;;
contender;;;solid;tough;;;;;;;
rookie;;;solid;tough;;;;;;;
weave;;;solid;tough;;;;;;;
species;;;solid;tough;;;;;;;
instinct;;;solid;tough;;;;;;;
commentary;;;solid;tough;;;;;;;
ligament;;;solid;tough;;;;;;;
navy;;;solid;tough;;;;;;;
airplane;;;solid;tough;;;;;;;
grin;;;solid;tough;;;;;;;
chance;;;solid;tough;;;;;;;
faculty;;;solid;tough;;;;;;;
bosom;;;solid;tough;;;;;;;
gut;;;solid;tough;;;;;;;
spear;;;solid;tough;;;;;;;
password;;;solid;tough;;;;;;;
coverage;;;solid;tough;;;;;;;
dose;;;solid;tough;;;;;;;
hunting;;;solid;tough;;;;;;;
celery;;;solid;tough;;;;;;;
urine;;;solid;tough;;;;;;;
vein;;;solid;tough;;;;;;;
audit;;;solid;tough;;;;;;;
elephant;;;solid;tough;;;;;;;
fig;;;solid;tough;;;;;;;
bloke;;;solid;tough;;;;;;;
detail;;;solid;tough;;;;;;;
laugh;;;solid;tough;;;;;;;
rack;;;solid;tough;;;;;;;
jam;;;solid;tough;;;;;;;
trio;;;solid;tough;;;;;;;
peer;;;solid;tough;;;;;;;
thriller;;;solid;tough;;;;;;;
paris;;;solid;tough;;;;;;;
investigator;;;solid;tough;;;;;;;
san;;;solid;tough;;;;;;;
lumber;;;solid;tough;;;;;;;
carbohydrate;;;solid;tough;;;;;;;
fibrin;;;solid;tough;;;;;;;
hood;;;solid;tough;;;;;;;
vote;;;solid;tough;;;;;;;
jar;;;solid;tough;;;;;;;
draw;;;solid;tough;;;;;;;
turnaround;;;solid;tough;;;;;;;
slime;;;solid;tough;;;;;;;
cocoon;;;solid;tough;;;;;;;
dyke;;;solid;tough;;;;;;;
client;;;solid;tough;;;;;;;
representative;;;solid;tough;;;;;;;
reelection;;;solid;tough;;;;;;;
peasantry;;;solid;tough;;;;;;;
blend;;;solid;tough;;;;;;;
trading;;;solid;tough;;;;;;;
tonight;;;solid;tough;;;;;;;
limb;;;solid;tough;;;;;;;
scrap;;;solid;tough;;;;;;;
captain;;;solid;tough;;;;;;;
subsoil;;;solid;tough;;;;;;;
sort;;;solid;tough;;;;;;;
voter;;;solid;tough;;;;;;;
rebounder;;;solid;tough;;;;;;;
fishing;;;solid;tough;;;;;;;
varnish;;;solid;tough;;;;;;;
sight;;;solid;tough;;;;;;;
kid;;;solid;tough;;;;;;;
clump;;;solid;tough;;;;;;;
secretary;;;solid;tough;;;;;;;
cream;;;solid;tough;;;;;;;
director;;;solid;tough;;;;;;;
adventure;;;solid;tough;;;;;;;
armour;;;solid;tough;;;;;;;
senate;;;solid;tough;;;;;;;
fiction;;;solid;tough;;;;;;;
purchasing;;;solid;tough;;;;;;;
welfare;;;solid;tough;;;;;;;
veneer;;;solid;tough;;;;;;;
object;;;solid;;fest;hart;schwer;;tverdiy;zestkiy;
stop;;;solid;;fest;hart;schwer;;tverdiy;zestkiy;
edition;;;solid;;fest;hart;schwer;;;zestkiy;
breeding;;;solid;;fest;hart;schwer;;;zestkiy;
contrast;;;solid;;fest;hart;schwer;;;;
formulation;;;solid;;fest;hart;;prochniy;tverdiy;;
gate;;;solid;;fest;;schwer;prochniy;;zestkiy;
prejudice;;;solid;;fest;;schwer;prochniy;;;
inventory;;;solid;;fest;;schwer;;tverdiy;zestkiy;
hydrocarbon;;;solid;;fest;;schwer;;tverdiy;;
arrest;;;solid;;fest;;schwer;;;;
axe;;;solid;;fest;;schwer;;;;
cross;;;solid;;fest;;schwer;;;;
rest;;;solid;;fest;;schwer;;;;
contamination;;;solid;;fest;;schwer;;;;
castle;;;solid;;fest;;schwer;;;;
mortgage;;;solid;;fest;;schwer;;;;
font;;;solid;;fest;;schwer;;;;
proportion;;;solid;;fest;;schwer;;;;
department;;;solid;;fest;;schwer;;;;
cob;;;solid;;fest;;schwer;;;;
fault;;;solid;;fest;;schwer;;;;
footwear;;;solid;;fest;;schwer;;;;
apparatus;;;solid;;fest;;schwer;;;;
income;;;solid;;fest;;;prochniy;tverdiy;;
abutment;;;solid;;fest;;;prochniy;tverdiy;;
desire;;;solid;;fest;;;prochniy;tverdiy;;
installation;;;solid;;fest;;;prochniy;tverdiy;;
dam;;;solid;;fest;;;prochniy;tverdiy;;
hydrate;;;solid;;fest;;;prochniy;tverdiy;;
correlation;;;solid;;fest;;;prochniy;;zestkiy;
partnership;;;solid;;fest;;;prochniy;;;
monument;;;solid;;fest;;;prochniy;;;
stake;;;solid;;fest;;;prochniy;;;
railing;;;solid;;fest;;;prochniy;;;
continuity;;;solid;;fest;;;prochniy;;;
residence;;;solid;;fest;;;prochniy;;;
canon;;;solid;;fest;;;;tverdiy;zestkiy;
holding;;;solid;;fest;;;;tverdiy;zestkiy;
frequency;;;solid;;fest;;;;tverdiy;zestkiy;
rotation;;;solid;;fest;;;;tverdiy;zestkiy;
electrolyte;;;solid;;fest;;;;tverdiy;;
modification;;;solid;;fest;;;;tverdiy;;
catalyst;;;solid;;fest;;;;tverdiy;;
mercury;;;solid;;fest;;;;tverdiy;;
hydroxide;;;solid;;fest;;;;tverdiy;;
remuneration;;;solid;;fest;;;;tverdiy;;
fuel;;;solid;;fest;;;;tverdiy;;
chloride;;;solid;;fest;;;;tverdiy;;
hydrogen;;;solid;;fest;;;;tverdiy;;
iodine;;;solid;;fest;;;;tverdiy;;
rating;;;solid;;fest;;;;tverdiy;;
amount;;;solid;;fest;;;;tverdiy;;
ammonia;;;solid;;fest;;;;tverdiy;;
sulfur;;;solid;;fest;;;;tverdiy;;
phosphorus;;;solid;;fest;;;;tverdiy;;
potash;;;solid;;fest;;;;tverdiy;;
fertilizer;;;solid;;fest;;;;tverdiy;;
taste;;;solid;;fest;;;;tverdiy;;
premium;;;solid;;fest;;;;tverdiy;;
dioxide;;;solid;;fest;;;;tverdiy;;
feature;;;solid;;fest;;;;;zestkiy;
coupling;;;solid;;fest;;;;;zestkiy;
hierarchy;;;solid;;fest;;;;;zestkiy;
heaven;;;solid;;fest;;;;;zestkiy;
plot;;;solid;;fest;;;;;zestkiy;
quantum;;;solid;;fest;;;;;zestkiy;
disc;;;solid;;fest;;;;;zestkiy;
bracket;;;solid;;fest;;;;;zestkiy;
healing;;;solid;;fest;;;;;;
alignment;;;solid;;fest;;;;;;
estimation;;;solid;;fest;;;;;;
palace;;;solid;;fest;;;;;;
address;;;solid;;fest;;;;;;
retirement;;;solid;;fest;;;;;;
temple;;;solid;;fest;;;;;;
congregation;;;solid;;fest;;;;;;
warranty;;;solid;;fest;;;;;;
grouping;;;solid;;fest;;;;;;
summary;;;solid;;fest;;;;;;
duration;;;solid;;fest;;;;;;
blueprint;;;solid;;fest;;;;;;
excretion;;;solid;;fest;;;;;;
radius;;;solid;;fest;;;;;;
opportunity;;;solid;;fest;;;;;;
ritual;;;solid;;fest;;;;;;
ensemble;;;solid;;fest;;;;;;
motif;;;solid;;fest;;;;;;
pact;;;solid;;fest;;;;;;
wrapping;;;solid;;fest;;;;;;
prop;;;solid;;fest;;;;;;
nacl;;;solid;;fest;;;;;;
seating;;;solid;;fest;;;;;;
compensation;;;solid;;fest;;;;;;
ownership;;;solid;;fest;;;;;;
corporation;;;solid;;fest;;;;;;
fee;;;solid;;fest;;;;;;
resistor;;;solid;;fest;;;;;;
axiom;;;solid;;fest;;;;;;
pickup;;;solid;;fest;;;;;;
melody;;;solid;;fest;;;;;;
batch;;;solid;;fest;;;;;;
supplier;;;solid;;fest;;;;;;
grant;;;solid;;fest;;;;;;
treasure;;;solid;;fest;;;;;;
diameter;;;solid;;fest;;;;;;
clock;;;solid;;fest;;;;;;
endowment;;;solid;;fest;;;;;;
speed;;;solid;;fest;;;;;;
shutter;;;solid;;fest;;;;;;
equilibrium;;;solid;;fest;;;;;;
melting;;;solid;;fest;;;;;;
validity;;;solid;;fest;;;;;;
preference;;;solid;;fest;;;;;;
theatre;;;solid;;fest;;;;;;
paragraph;;;solid;;fest;;;;;;
fund;;;solid;;fest;;;;;;
abode;;;solid;;fest;;;;;;
piety;;;solid;;fest;;;;;;
positioning;;;solid;;fest;;;;;;
graft;;;solid;;fest;;;;;;
height;;;solid;;fest;;;;;;
companionship;;;solid;;fest;;;;;;
participation;;;solid;;fest;;;;;;
subscription;;;solid;;fest;;;;;;
corpus;;;solid;;fest;;;;;;
ramp;;;solid;;fest;;;;;;
biomass;;;solid;;fest;;;;;;
clientele;;;solid;;fest;;;;;;
reference;;;solid;;fest;;;;;;
probe;;;solid;;fest;;;;;;
propellant;;;solid;;fest;;;;;;
guideline;;;solid;;fest;;;;;;
lettering;;;solid;;fest;;;;;;
staircase;;;solid;;fest;;;;;;
recipe;;;solid;;fest;;;;;;
apartment;;;solid;;fest;;;;;;
morale;;;solid;;fest;;;;;;
repertoire;;;solid;;fest;;;;;;
bracelet;;;solid;;fest;;;;;;
supplement;;;solid;;fest;;;;;;
clique;;;solid;;fest;;;;;;
monarchy;;;solid;;fest;;;;;;
glove;;;solid;;fest;;;;;;
garrison;;;solid;;fest;;;;;;
parapet;;;solid;;fest;;;;;;
pension;;;solid;;fest;;;;;;
percentage;;;solid;;fest;;;;;;
tion;;;solid;;fest;;;;;;
impaction;;;solid;;fest;;;;;;
injury;;;solid;;;hart;schwer;;;;
mischief;;;solid;;;hart;schwer;;;;
stress;;;solid;;;hart;schwer;;;;
importance;;;solid;;;hart;schwer;;;;
complaint;;;solid;;;hart;schwer;;;;
feed;;;solid;;;hart;;;tverdiy;;
ankle;;;solid;;;hart;;;;;
cock;;;solid;;;hart;;;;;
modeling;;;solid;;;hart;;;;;
patronage;;;solid;;;hart;;;;;
sobriety;;;solid;;;hart;;;;;
renaissance;;;solid;;;hart;;;;;
thickening;;;solid;;;hart;;;;;
legitimacy;;;solid;;;;schwer;prochniy;;;
alteration;;;solid;;;;schwer;prochniy;;;
smell;;;solid;;;;schwer;prochniy;;;
crown;;;solid;;;;schwer;;tverdiy;;
isotope;;;solid;;;;schwer;;tverdiy;;
perfume;;;solid;;;;schwer;;tverdiy;;
copy;;;solid;;;;schwer;;tverdiy;;
melt;;;solid;;;;schwer;;tverdiy;;
deformation;;;solid;;;;schwer;;;zestkiy;
capability;;;solid;;;;schwer;;;;
cc;;;solid;;;;schwer;;;;
disaster;;;solid;;;;schwer;;;;
pathology;;;solid;;;;schwer;;;;
veil;;;solid;;;;schwer;;;;
erudition;;;solid;;;;schwer;;;;
flag;;;solid;;;;schwer;;;;
involvement;;;solid;;;;schwer;;;;
curvature;;;solid;;;;schwer;;;;
circulation;;;solid;;;;schwer;;;;
wagon;;;solid;;;;schwer;;;;
bruise;;;solid;;;;schwer;;;;
invasion;;;solid;;;;schwer;;;;
danger;;;solid;;;;schwer;;;;
cannon;;;solid;;;;schwer;;;;
embroidery;;;solid;;;;schwer;;;;
offense;;;solid;;;;schwer;;;;
regression;;;solid;;;;schwer;;;;
solubility;;;solid;;;;schwer;;;;
wreath;;;solid;;;;schwer;;;;
mg;;;solid;;;;schwer;;;;
rocket;;;solid;;;;schwer;;;;
interference;;;solid;;;;schwer;;;;
flywheel;;;solid;;;;schwer;;;;
extent;;;solid;;;;schwer;;;;
thrust;;;solid;;;;schwer;;;;
steam;;;solid;;;;schwer;;;;
reading;;;solid;;;;schwer;;;;
smoke;;;solid;;;;schwer;;;;
artillery;;;solid;;;;schwer;;;;
printing;;;solid;;;;schwer;;;;
cloud;;;solid;;;;schwer;;;;
fine;;;solid;;;;schwer;;;;
massiveness;;;solid;;;;schwer;;;;
forecast;;;solid;;;;schwer;;;;
bust;;;solid;;;;schwer;;;;
pendulum;;;solid;;;;schwer;;;;
honey;;;solid;;;;schwer;;;;
fear;;;solid;;;;schwer;;;;
heaviness;;;solid;;;;schwer;;;;
tangle;;;solid;;;;schwer;;;;
chariot;;;solid;;;;schwer;;;;
slowness;;;solid;;;;schwer;;;;
fragrance;;;solid;;;;schwer;;;;
poison;;;solid;;;;schwer;;;;
sample;;;solid;;;;;prochniy;tverdiy;zestkiy;
whole;;;solid;;;;;prochniy;tverdiy;zestkiy;
fortress;;;solid;;;;;prochniy;tverdiy;;
norm;;;solid;;;;;prochniy;tverdiy;;
flooring;;;solid;;;;;prochniy;tverdiy;;
dye;;;solid;;;;;prochniy;tverdiy;;
absorption;;;solid;;;;;prochniy;tverdiy;;
sign;;;solid;;;;;prochniy;tverdiy;;
monolith;;;solid;;;;;prochniy;tverdiy;;
spike;;;solid;;;;;prochniy;tverdiy;;
differentiation;;;solid;;;;;prochniy;;zestkiy;
pellet;;;solid;;;;;prochniy;;zestkiy;
pile;;;solid;;;;;prochniy;;zestkiy;
blockade;;;solid;;;;;prochniy;;zestkiy;
literacy;;;solid;;;;;prochniy;;;
popularity;;;solid;;;;;prochniy;;;
outpost;;;solid;;;;;prochniy;;;
progress;;;solid;;;;;prochniy;;;
synthesis;;;solid;;;;;prochniy;;;
raft;;;solid;;;;;prochniy;;;
merit;;;solid;;;;;prochniy;;;
reconciliation;;;solid;;;;;prochniy;;;
familiarity;;;solid;;;;;prochniy;;;
bliss;;;solid;;;;;prochniy;;;
adsorption;;;solid;;;;;prochniy;;;
empire;;;solid;;;;;prochniy;;;
brotherhood;;;solid;;;;;prochniy;;;
commonwealth;;;solid;;;;;prochniy;;;
improvement;;;solid;;;;;prochniy;;;
cage;;;solid;;;;;prochniy;;;
fame;;;solid;;;;;prochniy;;;
fun;;;solid;;;;;prochniy;;;
profitability;;;solid;;;;;prochniy;;;
placement;;;solid;;;;;prochniy;;;
enjoyment;;;solid;;;;;prochniy;;;
sorption;;;solid;;;;;prochniy;;;
hegemony;;;solid;;;;;prochniy;;;
lift;;;solid;;;;;prochniy;;;
approval;;;solid;;;;;prochniy;;;
brace;;;solid;;;;;prochniy;;;
immunity;;;solid;;;;;prochniy;;;
prosperity;;;solid;;;;;prochniy;;;
lithosphere;;;solid;;;;;;tverdiy;zestkiy;
spin;;;solid;;;;;;tverdiy;zestkiy;
cheek;;;solid;;;;;;tverdiy;zestkiy;
ellipsoid;;;solid;;;;;;tverdiy;zestkiy;
hat;;;solid;;;;;;tverdiy;zestkiy;
print;;;solid;;;;;;tverdiy;zestkiy;
finger;;;solid;;;;;;tverdiy;zestkiy;
monopoly;;;solid;;;;;;tverdiy;zestkiy;
axle;;;solid;;;;;;tverdiy;zestkiy;
feather;;;solid;;;;;;tverdiy;zestkiy;
fold;;;solid;;;;;;tverdiy;zestkiy;
rim;;;solid;;;;;;tverdiy;zestkiy;
containment;;;solid;;;;;;tverdiy;zestkiy;
collar;;;solid;;;;;;tverdiy;zestkiy;
rotor;;;solid;;;;;;tverdiy;zestkiy;
naphthalene;;;solid;;;;;;tverdiy;;
isomer;;;solid;;;;;;tverdiy;;
wash;;;solid;;;;;;tverdiy;;
molybdenum;;;solid;;;;;;tverdiy;;
credibility;;;solid;;;;;;tverdiy;;
cluster;;;solid;;;;;;tverdiy;;
sulfate;;;solid;;;;;;tverdiy;;
disposal;;;solid;;;;;;tverdiy;;
coolant;;;solid;;;;;;tverdiy;;
reagent;;;solid;;;;;;tverdiy;;
carburizer;;;solid;;;;;;tverdiy;;
neon;;;solid;;;;;;tverdiy;;
halide;;;solid;;;;;;tverdiy;;
niobium;;;solid;;;;;;tverdiy;;
drain;;;solid;;;;;;tverdiy;;
release;;;solid;;;;;;tverdiy;;
deduction;;;solid;;;;;;tverdiy;;
bet;;;solid;;;;;;tverdiy;;
krypton;;;solid;;;;;;tverdiy;;
moisture;;;solid;;;;;;tverdiy;;
deuterium;;;solid;;;;;;tverdiy;;
amine;;;solid;;;;;;tverdiy;;
extract;;;solid;;;;;;tverdiy;;
impurity;;;solid;;;;;;tverdiy;;
bismuth;;;solid;;;;;;tverdiy;;
germanium;;;solid;;;;;;tverdiy;;
garbage;;;solid;;;;;;tverdiy;;
absorber;;;solid;;;;;;tverdiy;;
st;;;solid;;;;;;tverdiy;;
xenon;;;solid;;;;;;tverdiy;;
semiconductor;;;solid;;;;;;tverdiy;;
pollutant;;;solid;;;;;;tverdiy;;
bromide;;;solid;;;;;;tverdiy;;
hydride;;;solid;;;;;;tverdiy;;
sulfide;;;solid;;;;;;tverdiy;;
con;;;solid;;;;;;tverdiy;;
triglyceride;;;solid;;;;;;tverdiy;;
detector;;;solid;;;;;;tverdiy;;
consumption;;;solid;;;;;;tverdiy;;
removal;;;solid;;;;;;tverdiy;;
assistance;;;solid;;;;;;tverdiy;;
formaldehyde;;;solid;;;;;;tverdiy;;
condensate;;;solid;;;;;;tverdiy;;
etalon;;;solid;;;;;;tverdiy;;
fluoride;;;solid;;;;;;tverdiy;;
glyceride;;;solid;;;;;;tverdiy;;
gallium;;;solid;;;;;;tverdiy;;
monomer;;;solid;;;;;;tverdiy;;
parahydrogen;;;solid;;;;;;tverdiy;;
helium;;;solid;;;;;;tverdiy;;
watch;;;solid;;;;;;tverdiy;;
deposition;;;solid;;;;;;tverdiy;;
kg;;;solid;;;;;;tverdiy;;
methane;;;solid;;;;;;tverdiy;;
argon;;;solid;;;;;;tverdiy;;
lithium;;;solid;;;;;;tverdiy;;
waveguide;;;solid;;;;;;tverdiy;;
aerosol;;;solid;;;;;;tverdiy;;
ingot;;;solid;;;;;;tverdiy;;
companion;;;solid;;;;;;tverdiy;;
peroxide;;;solid;;;;;;tverdiy;;
flap;;;solid;;;;;;tverdiy;;
flint;;;solid;;;;;;tverdiy;;
chlorophyll;;;solid;;;;;;tverdiy;;
urea;;;solid;;;;;;tverdiy;;
vow;;;solid;;;;;;tverdiy;;
thermometer;;;solid;;;;;;tverdiy;;
antimony;;;solid;;;;;;tverdiy;;
nitrate;;;solid;;;;;;tverdiy;;
benzene;;;solid;;;;;;tverdiy;;
emulsifier;;;solid;;;;;;tverdiy;;
acetylene;;;solid;;;;;;tverdiy;;
bicarbonate;;;solid;;;;;;tverdiy;;
oxidant;;;solid;;;;;;tverdiy;;
indium;;;solid;;;;;;tverdiy;;
tellurium;;;solid;;;;;;tverdiy;;
alibi;;;solid;;;;;;tverdiy;;
mandrel;;;solid;;;;;;;zestkiy;
hug;;;solid;;;;;;;zestkiy;
conformation;;;solid;;;;;;;zestkiy;
spheroid;;;solid;;;;;;;zestkiy;
transmission;;;solid;;;;;;;zestkiy;
drummer;;;solid;;;;;;;zestkiy;
dress;;;solid;;;;;;;zestkiy;
unification;;;solid;;;;;;;zestkiy;
manifestation;;;solid;;;;;;;zestkiy;
hydrolysis;;;solid;;;;;;;zestkiy;
tubing;;;solid;;;;;;;zestkiy;
indoctrination;;;solid;;;;;;;zestkiy;
coffin;;;solid;;;;;;;zestkiy;
conduit;;;solid;;;;;;;zestkiy;
headboard;;;solid;;;;;;;zestkiy;
flange;;;solid;;;;;;;zestkiy;
repast;;;solid;;;;;;;;
windbreak;;;solid;;;;;;;;
craniopharyngioma;;;solid;;;;;;;;
slush;;;solid;;;;;;;;
cucl;;;solid;;;;;;;;
cubit;;;solid;;;;;;;;
ending;;;solid;;;;;;;;
agriculture;;;solid;;;;;;;;
ganglion;;;solid;;;;;;;;
battlement;;;solid;;;;;;;;
inertia;;;solid;;;;;;;;
casement;;;solid;;;;;;;;
publication;;;solid;;;;;;;;
predictability;;;solid;;;;;;;;
video;;;solid;;;;;;;;
amity;;;solid;;;;;;;;
pbs04;;;solid;;;;;;;;
click;;;solid;;;;;;;;
emolument;;;solid;;;;;;;;
entente;;;solid;;;;;;;;
workbench;;;solid;;;;;;;;
plea;;;solid;;;;;;;;
whump;;;solid;;;;;;;;
sonority;;;solid;;;;;;;;
edibles;;;solid;;;;;;;;
antiquity;;;solid;;;;;;;;
governance;;;solid;;;;;;;;
plasma;;;solid;;;;;;;;
massif;;;solid;;;;;;;;
parallelogram;;;solid;;;;;;;;
fountain;;;solid;;;;;;;;
sampler;;;solid;;;;;;;;
paneling;;;solid;;;;;;;;
disinfectant;;;solid;;;;;;;;
intra;;;solid;;;;;;;;
aether;;;solid;;;;;;;;
obelisk;;;solid;;;;;;;;
moonlight;;;solid;;;;;;;;
ehrlich;;;solid;;;;;;;;
provenance;;;solid;;;;;;;;
cathedral;;;solid;;;;;;;;
percept;;;solid;;;;;;;;
chyme;;;solid;;;;;;;;
abolition;;;solid;;;;;;;;
pinion;;;solid;;;;;;;;
substitute;;;solid;;;;;;;;
torus;;;solid;;;;;;;;
subtype;;;solid;;;;;;;;
scenery;;;solid;;;;;;;;
phenol;;;solid;;;;;;;;
evi;;;solid;;;;;;;;
circuitry;;;solid;;;;;;;;
impediment;;;solid;;;;;;;;
adenomata;;;solid;;;;;;;;
amino;;;solid;;;;;;;;
thatch;;;solid;;;;;;;;
bog;;;solid;;;;;;;;
cultivation;;;solid;;;;;;;;
continuation;;;solid;;;;;;;;
brownstone;;;solid;;;;;;;;
impetus;;;solid;;;;;;;;
appetite;;;solid;;;;;;;;
catcher;;;solid;;;;;;;;
magnesia;;;solid;;;;;;;;
diagram;;;solid;;;;;;;;
petrolatum;;;solid;;;;;;;;
elution;;;solid;;;;;;;;
stupidity;;;solid;;;;;;;;
tnt;;;solid;;;;;;;;
stair;;;solid;;;;;;;;
prevention;;;solid;;;;;;;;
iv;;;solid;;;;;;;;
vise;;;solid;;;;;;;;
